CustomerID,ChurnStatus,Age,Gender,MaritalStatus,IncomeLevel,TransactionID,TransactionDate,AmountSpent,ProductCategory,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,DaysSinceLastLogin,TransactionMonth,TransactionYear
555,0,37,F,Single,High,5338,2022-10-14,293.7,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-11-09,3,Website,885,10,2022
556,0,25,M,Married,Low,3097,2022-01-12,272.98,Groceries,2434.0,2022-11-01,Feedback,Resolved,2023-02-09,42,Online Banking,1158,1,2022
556,0,25,M,Married,Low,4359,2022-04-03,348.25,Clothing,2434.0,2022-11-01,Feedback,Resolved,2023-02-09,42,Online Banking,1158,4,2022
556,0,25,M,Married,Low,9598,2022-07-05,444.42,Groceries,2434.0,2022-11-01,Feedback,Resolved,2023-02-09,42,Online Banking,1158,7,2022
556,0,25,M,Married,Low,6934,2022-07-16,83.91,Books,2434.0,2022-11-01,Feedback,Resolved,2023-02-09,42,Online Banking,1158,7,2022
556,0,25,M,Married,Low,9570,2022-07-30,274.97,Groceries,2434.0,2022-11-01,Feedback,Resolved,2023-02-09,42,Online Banking,1158,7,2022
556,0,25,M,Married,Low,5428,2022-10-27,281.8,Electronics,2434.0,2022-11-01,Feedback,Resolved,2023-02-09,42,Online Banking,1158,10,2022
556,0,25,M,Married,Low,1849,2022-12-29,426.21,Clothing,2434.0,2022-11-01,Feedback,Resolved,2023-02-09,42,Online Banking,1158,12,2022
557,0,39,F,Single,Low,3467,2022-01-13,314.72,Furniture,4107.0,2022-12-23,Feedback,Resolved,2023-12-02,27,Online Banking,862,1,2022
557,0,39,F,Single,Low,3467,2022-01-13,314.72,Furniture,8568.0,2022-05-13,Feedback,Unresolved,2023-12-02,27,Online Banking,862,1,2022
557,0,39,F,Single,Low,6999,2022-11-29,483.12,Books,4107.0,2022-12-23,Feedback,Resolved,2023-12-02,27,Online Banking,862,11,2022
557,0,39,F,Single,Low,6999,2022-11-29,483.12,Books,8568.0,2022-05-13,Feedback,Unresolved,2023-12-02,27,Online Banking,862,11,2022
557,0,39,F,Single,Low,9139,2022-12-14,382.14,Groceries,4107.0,2022-12-23,Feedback,Resolved,2023-12-02,27,Online Banking,862,12,2022
557,0,39,F,Single,Low,9139,2022-12-14,382.14,Groceries,8568.0,2022-05-13,Feedback,Unresolved,2023-12-02,27,Online Banking,862,12,2022
558,0,55,M,Widowed,High,5781,2022-01-01,283.11,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-10-24,12,Online Banking,901,1,2022
558,0,55,M,Widowed,High,4717,2022-03-08,369.73,Books,-1.0,2022-07-02,Unknown,Unknown,2023-10-24,12,Online Banking,901,3,2022
558,0,55,M,Widowed,High,3945,2022-07-04,30.81,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-10-24,12,Online Banking,901,7,2022
558,0,55,M,Widowed,High,4824,2022-10-06,154.47,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-10-24,12,Online Banking,901,10,2022
558,0,55,M,Widowed,High,7028,2022-11-17,451.1,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-10-24,12,Online Banking,901,11,2022
558,0,55,M,Widowed,High,9146,2022-11-22,433.75,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-10-24,12,Online Banking,901,11,2022
559,0,46,F,Married,Medium,5113,2022-02-11,422.59,Furniture,4076.0,2022-01-19,Complaint,Unresolved,2023-08-15,43,Website,971,2,2022
559,0,46,F,Married,Medium,8516,2022-03-08,290.65,Books,4076.0,2022-01-19,Complaint,Unresolved,2023-08-15,43,Website,971,3,2022
559,0,46,F,Married,Medium,4114,2022-03-28,490.24,Books,4076.0,2022-01-19,Complaint,Unresolved,2023-08-15,43,Website,971,3,2022
559,0,46,F,Married,Medium,7608,2022-05-10,251.49,Electronics,4076.0,2022-01-19,Complaint,Unresolved,2023-08-15,43,Website,971,5,2022
559,0,46,F,Married,Medium,1333,2022-08-06,183.9,Books,4076.0,2022-01-19,Complaint,Unresolved,2023-08-15,43,Website,971,8,2022
559,0,46,F,Married,Medium,5084,2022-09-12,356.29,Furniture,4076.0,2022-01-19,Complaint,Unresolved,2023-08-15,43,Website,971,9,2022
559,0,46,F,Married,Medium,6597,2022-10-17,156.5,Clothing,4076.0,2022-01-19,Complaint,Unresolved,2023-08-15,43,Website,971,10,2022
560,1,26,M,Married,Medium,1876,2022-05-29,7.26,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-12-20,2,Mobile App,844,5,2022
560,1,26,M,Married,Medium,1954,2022-12-10,196.08,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-12-20,2,Mobile App,844,12,2022
561,0,61,M,Married,Low,3441,2022-01-25,197.96,Clothing,3871.0,2022-04-21,Feedback,Resolved,2023-10-22,38,Online Banking,903,1,2022
561,0,61,M,Married,Low,6658,2022-02-05,286.43,Clothing,3871.0,2022-04-21,Feedback,Resolved,2023-10-22,38,Online Banking,903,2,2022
561,0,61,M,Married,Low,7127,2022-05-06,378.48,Clothing,3871.0,2022-04-21,Feedback,Resolved,2023-10-22,38,Online Banking,903,5,2022
561,0,61,M,Married,Low,5086,2022-06-09,120.95,Clothing,3871.0,2022-04-21,Feedback,Resolved,2023-10-22,38,Online Banking,903,6,2022
561,0,61,M,Married,Low,9776,2022-07-16,349.93,Furniture,3871.0,2022-04-21,Feedback,Resolved,2023-10-22,38,Online Banking,903,7,2022
561,0,61,M,Married,Low,9517,2022-12-25,35.65,Books,3871.0,2022-04-21,Feedback,Resolved,2023-10-22,38,Online Banking,903,12,2022
562,1,64,M,Married,Low,6452,2022-02-02,351.1,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-05-13,26,Online Banking,1065,2,2022
562,1,64,M,Married,Low,3012,2022-02-12,60.77,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-05-13,26,Online Banking,1065,2,2022
562,1,64,M,Married,Low,2968,2022-03-14,269.33,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-05-13,26,Online Banking,1065,3,2022
562,1,64,M,Married,Low,2940,2022-04-24,367.5,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-05-13,26,Online Banking,1065,4,2022
562,1,64,M,Married,Low,6341,2022-07-03,213.99,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-05-13,26,Online Banking,1065,7,2022
562,1,64,M,Married,Low,2162,2022-08-06,277.2,Books,-1.0,2022-07-02,Unknown,Unknown,2023-05-13,26,Online Banking,1065,8,2022
562,1,64,M,Married,Low,1530,2022-08-10,161.9,Books,-1.0,2022-07-02,Unknown,Unknown,2023-05-13,26,Online Banking,1065,8,2022
562,1,64,M,Married,Low,7383,2022-10-18,46.83,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-05-13,26,Online Banking,1065,10,2022
562,1,64,M,Married,Low,7511,2022-11-20,412.33,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-05-13,26,Online Banking,1065,11,2022
563,0,18,M,Widowed,Medium,5133,2022-01-25,281.41,Books,-1.0,2022-07-02,Unknown,Unknown,2023-06-12,29,Mobile App,1035,1,2022
563,0,18,M,Widowed,Medium,8233,2022-03-20,27.71,Books,-1.0,2022-07-02,Unknown,Unknown,2023-06-12,29,Mobile App,1035,3,2022
563,0,18,M,Widowed,Medium,3662,2022-05-24,328.32,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-06-12,29,Mobile App,1035,5,2022
563,0,18,M,Widowed,Medium,9681,2022-11-14,75.0,Books,-1.0,2022-07-02,Unknown,Unknown,2023-06-12,29,Mobile App,1035,11,2022
563,0,18,M,Widowed,Medium,7923,2022-12-20,377.69,Books,-1.0,2022-07-02,Unknown,Unknown,2023-06-12,29,Mobile App,1035,12,2022
564,0,58,M,Single,Low,2004,2022-04-18,436.64,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-06-06,45,Online Banking,1041,4,2022
564,0,58,M,Single,Low,8173,2022-06-16,135.45,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-06-06,45,Online Banking,1041,6,2022
564,0,58,M,Single,Low,6223,2022-08-01,236.75,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-06-06,45,Online Banking,1041,8,2022
564,0,58,M,Single,Low,9167,2022-08-24,172.34,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-06-06,45,Online Banking,1041,8,2022
564,0,58,M,Single,Low,9842,2022-08-27,339.72,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-06-06,45,Online Banking,1041,8,2022
564,0,58,M,Single,Low,9296,2022-09-11,453.42,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-06-06,45,Online Banking,1041,9,2022
564,0,58,M,Single,Low,7687,2022-12-06,84.91,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-06-06,45,Online Banking,1041,12,2022
565,1,69,M,Single,Low,9509,2022-01-21,401.7,Groceries,7222.0,2022-10-29,Inquiry,Resolved,2023-04-22,30,Website,1086,1,2022
565,1,69,M,Single,Low,9509,2022-01-21,401.7,Groceries,6539.0,2022-06-04,Inquiry,Unresolved,2023-04-22,30,Website,1086,1,2022
565,1,69,M,Single,Low,3514,2022-02-14,487.01,Furniture,7222.0,2022-10-29,Inquiry,Resolved,2023-04-22,30,Website,1086,2,2022
565,1,69,M,Single,Low,3514,2022-02-14,487.01,Furniture,6539.0,2022-06-04,Inquiry,Unresolved,2023-04-22,30,Website,1086,2,2022
565,1,69,M,Single,Low,8050,2022-04-26,499.51,Furniture,7222.0,2022-10-29,Inquiry,Resolved,2023-04-22,30,Website,1086,4,2022
565,1,69,M,Single,Low,8050,2022-04-26,499.51,Furniture,6539.0,2022-06-04,Inquiry,Unresolved,2023-04-22,30,Website,1086,4,2022
565,1,69,M,Single,Low,5674,2022-05-13,457.88,Groceries,7222.0,2022-10-29,Inquiry,Resolved,2023-04-22,30,Website,1086,5,2022
565,1,69,M,Single,Low,5674,2022-05-13,457.88,Groceries,6539.0,2022-06-04,Inquiry,Unresolved,2023-04-22,30,Website,1086,5,2022
565,1,69,M,Single,Low,1524,2022-11-17,152.13,Books,7222.0,2022-10-29,Inquiry,Resolved,2023-04-22,30,Website,1086,11,2022
565,1,69,M,Single,Low,1524,2022-11-17,152.13,Books,6539.0,2022-06-04,Inquiry,Unresolved,2023-04-22,30,Website,1086,11,2022
565,1,69,M,Single,Low,3087,2022-12-04,438.02,Furniture,7222.0,2022-10-29,Inquiry,Resolved,2023-04-22,30,Website,1086,12,2022
565,1,69,M,Single,Low,3087,2022-12-04,438.02,Furniture,6539.0,2022-06-04,Inquiry,Unresolved,2023-04-22,30,Website,1086,12,2022
566,0,56,M,Divorced,High,9355,2022-01-08,481.22,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-06-15,38,Online Banking,1032,1,2022
566,0,56,M,Divorced,High,3565,2022-02-12,481.23,Books,-1.0,2022-07-02,Unknown,Unknown,2023-06-15,38,Online Banking,1032,2,2022
566,0,56,M,Divorced,High,4214,2022-04-25,256.55,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-06-15,38,Online Banking,1032,4,2022
566,0,56,M,Divorced,High,7194,2022-08-03,341.62,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-06-15,38,Online Banking,1032,8,2022
566,0,56,M,Divorced,High,8118,2022-10-31,166.5,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-06-15,38,Online Banking,1032,10,2022
566,0,56,M,Divorced,High,4930,2022-11-24,126.14,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-06-15,38,Online Banking,1032,11,2022
566,0,56,M,Divorced,High,9290,2022-12-02,13.95,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-06-15,38,Online Banking,1032,12,2022
567,0,43,M,Married,Medium,4003,2022-01-10,472.36,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-11-27,41,Online Banking,867,1,2022
568,0,28,M,Divorced,High,9869,2022-05-15,403.85,Groceries,5265.0,2022-07-11,Feedback,Resolved,2023-08-16,32,Online Banking,970,5,2022
568,0,28,M,Divorced,High,9592,2022-08-30,466.53,Groceries,5265.0,2022-07-11,Feedback,Resolved,2023-08-16,32,Online Banking,970,8,2022
568,0,28,M,Divorced,High,1632,2022-10-14,180.83,Electronics,5265.0,2022-07-11,Feedback,Resolved,2023-08-16,32,Online Banking,970,10,2022
569,0,69,F,Widowed,Low,9572,2022-05-14,422.24,Books,2621.0,2022-10-21,Complaint,Resolved,2023-11-22,38,Online Banking,872,5,2022
569,0,69,F,Widowed,Low,5881,2022-07-11,423.99,Furniture,2621.0,2022-10-21,Complaint,Resolved,2023-11-22,38,Online Banking,872,7,2022
569,0,69,F,Widowed,Low,3135,2022-07-30,86.54,Electronics,2621.0,2022-10-21,Complaint,Resolved,2023-11-22,38,Online Banking,872,7,2022
569,0,69,F,Widowed,Low,5477,2022-08-10,222.58,Clothing,2621.0,2022-10-21,Complaint,Resolved,2023-11-22,38,Online Banking,872,8,2022
569,0,69,F,Widowed,Low,3780,2022-08-22,182.8,Electronics,2621.0,2022-10-21,Complaint,Resolved,2023-11-22,38,Online Banking,872,8,2022
569,0,69,F,Widowed,Low,6788,2022-12-07,212.7,Furniture,2621.0,2022-10-21,Complaint,Resolved,2023-11-22,38,Online Banking,872,12,2022
570,0,52,F,Single,Low,9070,2022-02-21,366.48,Groceries,5938.0,2022-08-24,Complaint,Resolved,2023-08-04,21,Mobile App,982,2,2022
570,0,52,F,Single,Low,9070,2022-02-21,366.48,Groceries,6866.0,2022-10-30,Feedback,Unresolved,2023-08-04,21,Mobile App,982,2,2022
570,0,52,F,Single,Low,9971,2022-03-28,249.65,Furniture,5938.0,2022-08-24,Complaint,Resolved,2023-08-04,21,Mobile App,982,3,2022
570,0,52,F,Single,Low,9971,2022-03-28,249.65,Furniture,6866.0,2022-10-30,Feedback,Unresolved,2023-08-04,21,Mobile App,982,3,2022
570,0,52,F,Single,Low,8114,2022-04-02,449.01,Groceries,5938.0,2022-08-24,Complaint,Resolved,2023-08-04,21,Mobile App,982,4,2022
570,0,52,F,Single,Low,8114,2022-04-02,449.01,Groceries,6866.0,2022-10-30,Feedback,Unresolved,2023-08-04,21,Mobile App,982,4,2022
570,0,52,F,Single,Low,1444,2022-04-07,388.18,Groceries,5938.0,2022-08-24,Complaint,Resolved,2023-08-04,21,Mobile App,982,4,2022
570,0,52,F,Single,Low,1444,2022-04-07,388.18,Groceries,6866.0,2022-10-30,Feedback,Unresolved,2023-08-04,21,Mobile App,982,4,2022
570,0,52,F,Single,Low,4313,2022-06-25,496.44,Clothing,5938.0,2022-08-24,Complaint,Resolved,2023-08-04,21,Mobile App,982,6,2022
570,0,52,F,Single,Low,4313,2022-06-25,496.44,Clothing,6866.0,2022-10-30,Feedback,Unresolved,2023-08-04,21,Mobile App,982,6,2022
570,0,52,F,Single,Low,5032,2022-08-22,41.32,Clothing,5938.0,2022-08-24,Complaint,Resolved,2023-08-04,21,Mobile App,982,8,2022
570,0,52,F,Single,Low,5032,2022-08-22,41.32,Clothing,6866.0,2022-10-30,Feedback,Unresolved,2023-08-04,21,Mobile App,982,8,2022
570,0,52,F,Single,Low,2348,2022-09-16,366.96,Books,5938.0,2022-08-24,Complaint,Resolved,2023-08-04,21,Mobile App,982,9,2022
570,0,52,F,Single,Low,2348,2022-09-16,366.96,Books,6866.0,2022-10-30,Feedback,Unresolved,2023-08-04,21,Mobile App,982,9,2022
571,0,41,F,Single,Low,3643,2022-05-23,227.64,Books,9434.0,2022-03-14,Feedback,Unresolved,2023-04-25,8,Website,1083,5,2022
571,0,41,F,Single,Low,7686,2022-09-13,262.86,Books,9434.0,2022-03-14,Feedback,Unresolved,2023-04-25,8,Website,1083,9,2022
571,0,41,F,Single,Low,7502,2022-10-27,471.98,Furniture,9434.0,2022-03-14,Feedback,Unresolved,2023-04-25,8,Website,1083,10,2022
572,0,50,F,Married,Low,5028,2022-12-14,77.47,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-01-26,6,Website,1172,12,2022
572,0,50,F,Married,Low,2999,2022-12-29,460.59,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-01-26,6,Website,1172,12,2022
573,0,37,F,Single,Medium,2051,2022-02-07,92.55,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-01-23,4,Website,1175,2,2022
573,0,37,F,Single,Medium,2956,2022-02-19,305.3,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-01-23,4,Website,1175,2,2022
573,0,37,F,Single,Medium,5872,2022-07-06,496.06,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-01-23,4,Website,1175,7,2022
573,0,37,F,Single,Medium,4200,2022-10-10,421.93,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-01-23,4,Website,1175,10,2022
573,0,37,F,Single,Medium,4051,2022-11-04,15.56,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-01-23,4,Website,1175,11,2022
574,1,44,M,Widowed,Medium,5957,2022-03-06,313.02,Groceries,5071.0,2022-09-30,Feedback,Resolved,2023-04-01,17,Mobile App,1107,3,2022
574,1,44,M,Widowed,Medium,8912,2022-04-25,334.92,Groceries,5071.0,2022-09-30,Feedback,Resolved,2023-04-01,17,Mobile App,1107,4,2022
574,1,44,M,Widowed,Medium,6396,2022-06-23,276.62,Groceries,5071.0,2022-09-30,Feedback,Resolved,2023-04-01,17,Mobile App,1107,6,2022
574,1,44,M,Widowed,Medium,3897,2022-07-15,273.28,Electronics,5071.0,2022-09-30,Feedback,Resolved,2023-04-01,17,Mobile App,1107,7,2022
574,1,44,M,Widowed,Medium,7597,2022-07-16,263.66,Furniture,5071.0,2022-09-30,Feedback,Resolved,2023-04-01,17,Mobile App,1107,7,2022
574,1,44,M,Widowed,Medium,8823,2022-11-11,408.72,Furniture,5071.0,2022-09-30,Feedback,Resolved,2023-04-01,17,Mobile App,1107,11,2022
574,1,44,M,Widowed,Medium,5414,2022-12-01,343.32,Clothing,5071.0,2022-09-30,Feedback,Resolved,2023-04-01,17,Mobile App,1107,12,2022
574,1,44,M,Widowed,Medium,2562,2022-12-06,116.83,Furniture,5071.0,2022-09-30,Feedback,Resolved,2023-04-01,17,Mobile App,1107,12,2022
574,1,44,M,Widowed,Medium,5165,2022-12-31,107.03,Groceries,5071.0,2022-09-30,Feedback,Resolved,2023-04-01,17,Mobile App,1107,12,2022
575,0,32,F,Widowed,Medium,3587,2022-01-08,56.57,Furniture,4840.0,2022-08-06,Complaint,Unresolved,2023-07-10,21,Mobile App,1007,1,2022
575,0,32,F,Widowed,Medium,3587,2022-01-08,56.57,Furniture,4781.0,2022-09-14,Inquiry,Resolved,2023-07-10,21,Mobile App,1007,1,2022
575,0,32,F,Widowed,Medium,9750,2022-02-27,225.33,Electronics,4840.0,2022-08-06,Complaint,Unresolved,2023-07-10,21,Mobile App,1007,2,2022
575,0,32,F,Widowed,Medium,9750,2022-02-27,225.33,Electronics,4781.0,2022-09-14,Inquiry,Resolved,2023-07-10,21,Mobile App,1007,2,2022
575,0,32,F,Widowed,Medium,4428,2022-03-01,176.51,Clothing,4840.0,2022-08-06,Complaint,Unresolved,2023-07-10,21,Mobile App,1007,3,2022
575,0,32,F,Widowed,Medium,4428,2022-03-01,176.51,Clothing,4781.0,2022-09-14,Inquiry,Resolved,2023-07-10,21,Mobile App,1007,3,2022
575,0,32,F,Widowed,Medium,8257,2022-07-13,48.33,Electronics,4840.0,2022-08-06,Complaint,Unresolved,2023-07-10,21,Mobile App,1007,7,2022
575,0,32,F,Widowed,Medium,8257,2022-07-13,48.33,Electronics,4781.0,2022-09-14,Inquiry,Resolved,2023-07-10,21,Mobile App,1007,7,2022
575,0,32,F,Widowed,Medium,4398,2022-07-25,69.39,Clothing,4840.0,2022-08-06,Complaint,Unresolved,2023-07-10,21,Mobile App,1007,7,2022
575,0,32,F,Widowed,Medium,4398,2022-07-25,69.39,Clothing,4781.0,2022-09-14,Inquiry,Resolved,2023-07-10,21,Mobile App,1007,7,2022
575,0,32,F,Widowed,Medium,3997,2022-08-21,93.23,Books,4840.0,2022-08-06,Complaint,Unresolved,2023-07-10,21,Mobile App,1007,8,2022
575,0,32,F,Widowed,Medium,3997,2022-08-21,93.23,Books,4781.0,2022-09-14,Inquiry,Resolved,2023-07-10,21,Mobile App,1007,8,2022
575,0,32,F,Widowed,Medium,6915,2022-10-02,190.29,Books,4840.0,2022-08-06,Complaint,Unresolved,2023-07-10,21,Mobile App,1007,10,2022
575,0,32,F,Widowed,Medium,6915,2022-10-02,190.29,Books,4781.0,2022-09-14,Inquiry,Resolved,2023-07-10,21,Mobile App,1007,10,2022
575,0,32,F,Widowed,Medium,2138,2022-10-11,321.36,Electronics,4840.0,2022-08-06,Complaint,Unresolved,2023-07-10,21,Mobile App,1007,10,2022
575,0,32,F,Widowed,Medium,2138,2022-10-11,321.36,Electronics,4781.0,2022-09-14,Inquiry,Resolved,2023-07-10,21,Mobile App,1007,10,2022
575,0,32,F,Widowed,Medium,4628,2022-11-02,369.25,Furniture,4840.0,2022-08-06,Complaint,Unresolved,2023-07-10,21,Mobile App,1007,11,2022
575,0,32,F,Widowed,Medium,4628,2022-11-02,369.25,Furniture,4781.0,2022-09-14,Inquiry,Resolved,2023-07-10,21,Mobile App,1007,11,2022
576,1,50,F,Married,Medium,9786,2022-03-19,211.06,Groceries,7290.0,2022-08-30,Feedback,Unresolved,2023-12-21,4,Website,843,3,2022
576,1,50,F,Married,Medium,9786,2022-03-19,211.06,Groceries,8905.0,2022-06-05,Feedback,Unresolved,2023-12-21,4,Website,843,3,2022
576,1,50,F,Married,Medium,6414,2022-06-13,75.14,Furniture,7290.0,2022-08-30,Feedback,Unresolved,2023-12-21,4,Website,843,6,2022
576,1,50,F,Married,Medium,6414,2022-06-13,75.14,Furniture,8905.0,2022-06-05,Feedback,Unresolved,2023-12-21,4,Website,843,6,2022
576,1,50,F,Married,Medium,8127,2022-06-29,393.11,Books,7290.0,2022-08-30,Feedback,Unresolved,2023-12-21,4,Website,843,6,2022
576,1,50,F,Married,Medium,8127,2022-06-29,393.11,Books,8905.0,2022-06-05,Feedback,Unresolved,2023-12-21,4,Website,843,6,2022
576,1,50,F,Married,Medium,3989,2022-08-31,76.62,Books,7290.0,2022-08-30,Feedback,Unresolved,2023-12-21,4,Website,843,8,2022
576,1,50,F,Married,Medium,3989,2022-08-31,76.62,Books,8905.0,2022-06-05,Feedback,Unresolved,2023-12-21,4,Website,843,8,2022
577,1,69,M,Divorced,High,2677,2022-03-24,200.21,Electronics,9871.0,2022-07-21,Feedback,Unresolved,2023-04-25,35,Website,1083,3,2022
577,1,69,M,Divorced,High,1578,2022-04-04,393.67,Books,9871.0,2022-07-21,Feedback,Unresolved,2023-04-25,35,Website,1083,4,2022
577,1,69,M,Divorced,High,3136,2022-04-06,166.77,Furniture,9871.0,2022-07-21,Feedback,Unresolved,2023-04-25,35,Website,1083,4,2022
577,1,69,M,Divorced,High,8985,2022-06-18,390.44,Groceries,9871.0,2022-07-21,Feedback,Unresolved,2023-04-25,35,Website,1083,6,2022
577,1,69,M,Divorced,High,9367,2022-07-28,337.37,Groceries,9871.0,2022-07-21,Feedback,Unresolved,2023-04-25,35,Website,1083,7,2022
577,1,69,M,Divorced,High,5829,2022-08-09,395.48,Groceries,9871.0,2022-07-21,Feedback,Unresolved,2023-04-25,35,Website,1083,8,2022
577,1,69,M,Divorced,High,8269,2022-08-16,98.8,Electronics,9871.0,2022-07-21,Feedback,Unresolved,2023-04-25,35,Website,1083,8,2022
577,1,69,M,Divorced,High,3895,2022-10-06,390.49,Furniture,9871.0,2022-07-21,Feedback,Unresolved,2023-04-25,35,Website,1083,10,2022
578,0,24,F,Married,High,7916,2022-06-06,125.52,Furniture,4200.0,2022-09-21,Complaint,Resolved,2023-04-23,30,Mobile App,1085,6,2022
578,0,24,F,Married,High,6750,2022-08-03,102.66,Electronics,4200.0,2022-09-21,Complaint,Resolved,2023-04-23,30,Mobile App,1085,8,2022
578,0,24,F,Married,High,5373,2022-10-17,487.42,Books,4200.0,2022-09-21,Complaint,Resolved,2023-04-23,30,Mobile App,1085,10,2022
579,1,51,F,Widowed,High,3569,2022-07-19,352.54,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-05-23,27,Online Banking,1055,7,2022
579,1,51,F,Widowed,High,6272,2022-07-21,49.87,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-05-23,27,Online Banking,1055,7,2022
580,0,62,M,Single,Low,9608,2022-10-26,126.27,Groceries,7410.0,2022-12-02,Complaint,Resolved,2023-12-01,12,Website,863,10,2022
580,0,62,M,Single,Low,9608,2022-10-26,126.27,Groceries,7990.0,2022-06-18,Feedback,Unresolved,2023-12-01,12,Website,863,10,2022
580,0,62,M,Single,Low,9215,2022-12-11,106.48,Groceries,7410.0,2022-12-02,Complaint,Resolved,2023-12-01,12,Website,863,12,2022
580,0,62,M,Single,Low,9215,2022-12-11,106.48,Groceries,7990.0,2022-06-18,Feedback,Unresolved,2023-12-01,12,Website,863,12,2022
581,0,68,F,Single,Medium,6644,2022-05-26,85.33,Furniture,5828.0,2022-07-24,Complaint,Unresolved,2023-03-25,48,Mobile App,1114,5,2022
581,0,68,F,Single,Medium,1085,2022-07-04,322.33,Clothing,5828.0,2022-07-24,Complaint,Unresolved,2023-03-25,48,Mobile App,1114,7,2022
582,0,63,F,Single,Medium,7786,2022-01-09,469.78,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-10-18,20,Online Banking,907,1,2022
582,0,63,F,Single,Medium,8216,2022-01-22,451.75,Groceries,-1.0,2022-07-02,Unknown,Unknown,2023-10-18,20,Online Banking,907,1,2022
582,0,63,F,Single,Medium,8575,2022-05-09,18.86,Books,-1.0,2022-07-02,Unknown,Unknown,2023-10-18,20,Online Banking,907,5,2022
582,0,63,F,Single,Medium,4459,2022-06-08,359.89,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-10-18,20,Online Banking,907,6,2022
582,0,63,F,Single,Medium,7832,2022-06-26,179.68,Books,-1.0,2022-07-02,Unknown,Unknown,2023-10-18,20,Online Banking,907,6,2022
582,0,63,F,Single,Medium,8649,2022-07-29,290.97,Books,-1.0,2022-07-02,Unknown,Unknown,2023-10-18,20,Online Banking,907,7,2022
582,0,63,F,Single,Medium,3493,2022-10-14,105.43,Books,-1.0,2022-07-02,Unknown,Unknown,2023-10-18,20,Online Banking,907,10,2022
583,0,59,M,Widowed,Medium,5492,2022-06-18,38.95,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-02-15,40,Online Banking,1152,6,2022
583,0,59,M,Widowed,Medium,6011,2022-07-14,467.16,Clothing,-1.0,2022-07-02,Unknown,Unknown,2023-02-15,40,Online Banking,1152,7,2022
583,0,59,M,Widowed,Medium,3789,2022-08-23,93.88,Electronics,-1.0,2022-07-02,Unknown,Unknown,2023-02-15,40,Online Banking,1152,8,2022
583,0,59,M,Widowed,Medium,8786,2022-09-08,183.97,Furniture,-1.0,2022-07-02,Unknown,Unknown,2023-02-15,40,Online Banking,1152,9,2022
584,0,22,M,Divorced,High,9001,2022-01-19,226.48,Electronics,3771.0,2022-06-18,Complaint,Unresolved,2023-11-07,44,Online Banking,887,1,2022
584,0,22,M,Divorced,High,9001,2022-01-19,226.48,Electronics,6303.0,2022-03-23,Feedback,Resolved,2023-11-07,44,Online Banking,887,1,2022
584,0,22,M,Divorced,High,3060,2022-04-04,281.0,Electronics,3771.0,2022-06-18,Complaint,Unresolved,2023-11-07,44,Online Banking,887,4,2022
584,0,22,M,Divorced,High,3060,2022-04-04,281.0,Electronics,6303.0,2022-03-23,Feedback,Resolved,2023-11-07,44,Online Banking,887,4,2022
